"config_id","config_label","sigma","rep","method","method_label","grid_label","rho_step","theta_step","pred_rho","pred_theta","rho_mse","theta_mse","reconstructed_mean_distance","processed_active_pixels"
"diag_neg_full","Отрицательная диагональ",0.2,5,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,1000
"diag_neg_full","Отрицательная диагональ",0.2,5,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,1000
"diag_neg_full","Отрицательная диагональ",0.2,5,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,1000
"steep_full","Крутая прямая",0.2,1,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,3685
"steep_full","Крутая прямая",0.2,1,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,3685
"steep_full","Крутая прямая",0.2,1,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,31,1.57,988.927242920997,1.22754222182929,33.0043633478969,3685
"steep_full","Крутая прямая",0.2,1,"bm3d","BM3D","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,3327
"steep_full","Крутая прямая",0.2,1,"bm3d","BM3D","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,3327
"steep_full","Крутая прямая",0.2,1,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,1,1.57,2.09442719099992,1.22754222182929,44.2741459544958,3327
"steep_full","Крутая прямая",0.2,1,"median","Median","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4906
"steep_full","Крутая прямая",0.2,1,"median","Median","$1; 0.01$",1,0.01,1,2.66,2.09442719099992,0.000322024625300725,0.576306179767987,4906
"steep_full","Крутая прямая",0.2,1,"median","Median","$0.5; 0.005$",0.5,0.005,1,0,2.09442719099992,7.17138966183871,22.1370729772479,4906
"steep_full","Крутая прямая",0.2,1,"wiener","Wiener","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4649
"steep_full","Крутая прямая",0.2,1,"wiener","Wiener","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,4649
"steep_full","Крутая прямая",0.2,1,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,12,1.57,154.933126291999,1.22754222182929,39.6767901927563,4649
"steep_full","Крутая прямая",0.2,1,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1000
"steep_full","Крутая прямая",0.2,1,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1000
"steep_full","Крутая прямая",0.2,1,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1000
"steep_full","Крутая прямая",0.2,2,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4016
"steep_full","Крутая прямая",0.2,2,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,47,1.55,2251.238077977,1.27226002361285,29.0867722513173,4016
"steep_full","Крутая прямая",0.2,2,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,2,1.57,5.98885438199983,1.22754222182929,43.8358766309059,4016
"steep_full","Крутая прямая",0.2,2,"bm3d","BM3D","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4451
"steep_full","Крутая прямая",0.2,2,"bm3d","BM3D","$1; 0.01$",1,0.01,-1,2.68,0.305572809000084,4.2228417412524e-06,0.223606797749979,4451
"steep_full","Крутая прямая",0.2,2,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,98,0,9691.85386471799,7.17138966183871,64.6223645497439,4451
"steep_full","Крутая прямая",0.2,2,"median","Median","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,5239
"steep_full","Крутая прямая",0.2,2,"median","Median","$1; 0.01$",1,0.01,-1,2.68,0.305572809000084,4.2228417412524e-06,0.223606797749979,5239
"steep_full","Крутая прямая",0.2,2,"median","Median","$0.5; 0.005$",0.5,0.005,1,1.57,2.09442719099992,1.22754222182929,44.2741459544958,5239
"steep_full","Крутая прямая",0.2,2,"wiener","Wiener","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,5193
"steep_full","Крутая прямая",0.2,2,"wiener","Wiener","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,5193
"steep_full","Крутая прямая",0.2,2,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,48,1.57,2347.132505168,1.22754222182929,28.4070075861573,5193
"steep_full","Крутая прямая",0.2,2,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1000
"steep_full","Крутая прямая",0.2,2,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1000
"steep_full","Крутая прямая",0.2,2,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1000
"steep_full","Крутая прямая",0.2,3,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,3605
"steep_full","Крутая прямая",0.2,3,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,30,1.52,927.032815729997,1.34083672628819,34.3907254939468,3605
"steep_full","Крутая прямая",0.2,3,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,32,1.57,1052.821670112,1.22754222182929,32.7002581029569,3605
"steep_full","Крутая прямая",0.2,3,"bm3d","BM3D","$2; 0.02$",2,0.02,-58,3,3312.323222922,0.10371939430479,35.8128647276366,4841
"steep_full","Крутая прямая",0.2,3,"bm3d","BM3D","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,4841
"steep_full","Крутая прямая",0.2,3,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,66,0,4415.23219460599,7.17138966183871,36.0006944377466,4841
"steep_full","Крутая прямая",0.2,3,"median","Median","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,5064
"steep_full","Крутая прямая",0.2,3,"median","Median","$1; 0.01$",1,0.01,1,2.66,2.09442719099992,0.000322024625300725,0.576306179767987,5064
"steep_full","Крутая прямая",0.2,3,"median","Median","$0.5; 0.005$",0.5,0.005,67,0,4549.126621797,7.17138966183871,36.8951216287465,5064
"steep_full","Крутая прямая",0.2,3,"wiener","Wiener","$2; 0.02$",2,0.02,-62,3.06,3788.745514158,0.145965988954111,36.2869111388666,5003
"steep_full","Крутая прямая",0.2,3,"wiener","Wiener","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,5003
"steep_full","Крутая прямая",0.2,3,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,67,0,4549.126621797,7.17138966183871,36.8951216287465,5003
"steep_full","Крутая прямая",0.2,3,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1000
"steep_full","Крутая прямая",0.2,3,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1000
"steep_full","Крутая прямая",0.2,3,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1000
"steep_full","Крутая прямая",0.2,4,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4415
"steep_full","Крутая прямая",0.2,4,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,24,1.51,597.666252583998,1.36409562717997,36.5910163838066,4415
"steep_full","Крутая прямая",0.2,4,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,61,1.57,3775.760058651,1.22754222182929,25.7595031007976,4415
"steep_full","Крутая прямая",0.2,4,"bm3d","BM3D","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4885
"steep_full","Крутая прямая",0.2,4,"bm3d","BM3D","$1; 0.01$",1,0.01,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4885
"steep_full","Крутая прямая",0.2,4,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,10,1.57,109.144271909999,1.22754222182929,40.4728303927462,4885
"steep_full","Крутая прямая",0.2,4,"median","Median","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,5243
"steep_full","Крутая прямая",0.2,4,"median","Median","$1; 0.01$",1,0.01,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,5243
"steep_full","Крутая прямая",0.2,4,"median","Median","$0.5; 0.005$",0.5,0.005,60,0,3653.86563146,7.17138966183871,30.6341312917471,5243
"steep_full","Крутая прямая",0.2,4,"wiener","Wiener","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,5103
"steep_full","Крутая прямая",0.2,4,"wiener","Wiener","$1; 0.01$",1,0.01,-1,2.69,0.305572809000084,0.000145321949961511,0.366715148309965,5103
"steep_full","Крутая прямая",0.2,4,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,12,0,154.933126291999,7.17138966183871,14.5612746694786,5103
"steep_full","Крутая прямая",0.2,4,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1000
"steep_full","Крутая прямая",0.2,4,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1000
"steep_full","Крутая прямая",0.2,4,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1000
"steep_full","Крутая прямая",0.2,5,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,44,1.48,1975.554796404,1.43507232985531,31.2065646939871,3981
"steep_full","Крутая прямая",0.2,5,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,3981
"steep_full","Крутая прямая",0.2,5,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,92,1.57,8546.48730157199,1.22754222182929,22.5037881255579,3981
"steep_full","Крутая прямая",0.2,5,"bm3d","BM3D","$2; 0.02$",2,0.02,2,2.66,5.98885438199983,0.000322024625300725,1.34634829803145,4240
"steep_full","Крутая прямая",0.2,5,"bm3d","BM3D","$1; 0.01$",1,0.01,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4240
"steep_full","Крутая прямая",0.2,5,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,31,1.57,988.927242920997,1.22754222182929,33.0043633478969,4240
"steep_full","Крутая прямая",0.2,5,"median","Median","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,5166
"steep_full","Крутая прямая",0.2,5,"median","Median","$1; 0.01$",1,0.01,-1,2.68,0.305572809000084,4.2228417412524e-06,0.223606797749979,5166
"steep_full","Крутая прямая",0.2,5,"median","Median","$0.5; 0.005$",0.5,0.005,100,0,10089.6427191,7.17138966183871,66.4112189317437,5166
"steep_full","Крутая прямая",0.2,5,"wiener","Wiener","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,5104
"steep_full","Крутая прямая",0.2,5,"wiener","Wiener","$1; 0.01$",1,0.01,57,0.79,3300.182349887,3.56433649138811,29.7173434209722,5104
"steep_full","Крутая прямая",0.2,5,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,31,0,988.927242920997,7.17138966183871,11.6722748425489,5104
"steep_full","Крутая прямая",0.2,5,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1000
"steep_full","Крутая прямая",0.2,5,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1000
"steep_full","Крутая прямая",0.2,5,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1000
"steep_shifted","Крутая смещенная",0.2,1,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3893
"steep_shifted","Крутая смещенная",0.2,1,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3893
"steep_shifted","Крутая смещенная",0.2,1,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,17,1.57,1217.21048987994,1.22754222182929,26.6897073794375,3893
"steep_shifted","Крутая смещенная",0.2,1,"bm3d","BM3D","$2; 0.02$",2,0.02,96,1.6,12970.6004134397,1.16196551915395,25.0439613479976,4283
"steep_shifted","Крутая смещенная",0.2,1,"bm3d","BM3D","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4283
"steep_shifted","Крутая смещенная",0.2,1,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,97,1.57,13199.3775010797,1.22754222182929,25.2586238738376,4283
"steep_shifted","Крутая смещенная",0.2,1,"median","Median","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5226
"steep_shifted","Крутая смещенная",0.2,1,"median","Median","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5226
"steep_shifted","Крутая смещенная",0.2,1,"median","Median","$0.5; 0.005$",0.5,0.005,100,0,13897.7087639997,7.17138966183871,48.9698887072454,5226
"steep_shifted","Крутая смещенная",0.2,1,"wiener","Wiener","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5115
"steep_shifted","Крутая смещенная",0.2,1,"wiener","Wiener","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5115
"steep_shifted","Крутая смещенная",0.2,1,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,97,1.57,13199.3775010797,1.22754222182929,25.2586238738376,5115
"steep_shifted","Крутая смещенная",0.2,1,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,1,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,1,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,2,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3911
"steep_shifted","Крутая смещенная",0.2,2,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3911
"steep_shifted","Крутая смещенная",0.2,2,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,48,1.57,4341.30020671984,1.22754222182929,22.7363391952179,3911
"steep_shifted","Крутая смещенная",0.2,2,"bm3d","BM3D","$2; 0.02$",2,0.02,-2,2.5,252.445824720007,0.0316644388937766,6.45776431901939,3725
"steep_shifted","Крутая смещенная",0.2,2,"bm3d","BM3D","$1; 0.01$",1,0.01,-17,2.66,0.789510120057204,0.000322024625300725,0.52771204268995,3725
"steep_shifted","Крутая смещенная",0.2,2,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,2,1.57,395.554175279993,1.22754222182929,30.1421963366972,3725
"steep_shifted","Крутая смещенная",0.2,2,"median","Median","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4934
"steep_shifted","Крутая смещенная",0.2,2,"median","Median","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4934
"steep_shifted","Крутая смещенная",0.2,2,"median","Median","$0.5; 0.005$",0.5,0.005,100,1.57,13897.7087639997,1.22754222182929,25.7595031007976,4934
"steep_shifted","Крутая смещенная",0.2,2,"wiener","Wiener","$2; 0.02$",2,0.02,72,0.76,8079.95031007976,3.67851319406345,32.6376481995869,4806
"steep_shifted","Крутая смещенная",0.2,2,"wiener","Wiener","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4806
"steep_shifted","Крутая смещенная",0.2,2,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,82,0,9977.72118647972,7.17138966183871,32.8701992692469,4806
"steep_shifted","Крутая смещенная",0.2,2,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,2,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,2,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,3,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3881
"steep_shifted","Крутая смещенная",0.2,3,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3881
"steep_shifted","Крутая смещенная",0.2,3,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,23,1.57,1671.87301571992,1.22754222182929,25.5895619345076,3881
"steep_shifted","Крутая смещенная",0.2,3,"bm3d","BM3D","$2; 0.02$",2,0.02,50,1.08,4608.85438199983,2.5534283655265,30.0885307052372,4236
"steep_shifted","Крутая смещенная",0.2,3,"bm3d","BM3D","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4236
"steep_shifted","Крутая смещенная",0.2,3,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,37,1.57,3012.75224267988,1.22754222182929,23.6486549300378,4236
"steep_shifted","Крутая смещенная",0.2,3,"median","Median","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5269
"steep_shifted","Крутая смещенная",0.2,3,"median","Median","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5269
"steep_shifted","Крутая смещенная",0.2,3,"median","Median","$0.5; 0.005$",0.5,0.005,100,1.57,13897.7087639997,1.22754222182929,25.7595031007976,5269
"steep_shifted","Крутая смещенная",0.2,3,"wiener","Wiener","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5074
"steep_shifted","Крутая смещенная",0.2,3,"wiener","Wiener","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5074
"steep_shifted","Крутая смещенная",0.2,3,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,13,1.57,954.102139319956,1.22754222182929,27.5125803951574,5074
"steep_shifted","Крутая смещенная",0.2,3,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,3,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,3,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,4,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3949
"steep_shifted","Крутая смещенная",0.2,4,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3949
"steep_shifted","Крутая смещенная",0.2,4,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,67,1.57,7206.06487187977,1.22754222182929,22.4411782221879,3949
"steep_shifted","Крутая смещенная",0.2,4,"bm3d","BM3D","$2; 0.02$",2,0.02,-22,2.72,16.904071920074,0.00176861927462231,1.64574603143985,3679
"steep_shifted","Крутая смещенная",0.2,4,"bm3d","BM3D","$1; 0.01$",1,0.01,-18,2.69,0.0124224800605672,0.000145321949961511,0.733430296619931,3679
"steep_shifted","Крутая смещенная",0.2,4,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,36,1.57,2903.97515503988,1.22754222182929,23.7559861929578,3679
"steep_shifted","Крутая смещенная",0.2,4,"median","Median","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5212
"steep_shifted","Крутая смещенная",0.2,4,"median","Median","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5212
"steep_shifted","Крутая смещенная",0.2,4,"median","Median","$0.5; 0.005$",0.5,0.005,1,0,356.777087639997,7.17138966183871,39.5784032017463,5212
"steep_shifted","Крутая смещенная",0.2,4,"wiener","Wiener","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4974
"steep_shifted","Крутая смещенная",0.2,4,"wiener","Wiener","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4974
"steep_shifted","Крутая смещенная",0.2,4,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,32,0,2488.86680447989,7.17138966183871,14.3197793279087,4974
"steep_shifted","Крутая смещенная",0.2,4,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,4,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,4,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,5,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3961
"steep_shifted","Крутая смещенная",0.2,5,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3961
"steep_shifted","Крутая смещенная",0.2,5,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,49,1.57,4474.07729435983,1.22754222182929,22.6826735637579,3961
"steep_shifted","Крутая смещенная",0.2,5,"bm3d","BM3D","$2; 0.02$",2,0.02,-14,2.68,15.1207730400471,4.2228417412524e-06,4.2485291572496,3152
"steep_shifted","Крутая смещенная",0.2,5,"bm3d","BM3D","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,3152
"steep_shifted","Крутая смещенная",0.2,5,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,2,1.57,395.554175279993,1.22754222182929,30.1421963366972,3152
"steep_shifted","Крутая смещенная",0.2,5,"median","Median","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5167
"steep_shifted","Крутая смещенная",0.2,5,"median","Median","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5167
"steep_shifted","Крутая смещенная",0.2,5,"median","Median","$0.5; 0.005$",0.5,0.005,1,1.57,356.777087639997,1.22754222182929,30.4105244939971,5167
"steep_shifted","Крутая смещенная",0.2,5,"wiener","Wiener","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4855
"steep_shifted","Крутая смещенная",0.2,5,"wiener","Wiener","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4855
"steep_shifted","Крутая смещенная",0.2,5,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,92,0,12075.4920628797,7.17138966183871,41.8144711792461,4855
"steep_shifted","Крутая смещенная",0.2,5,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,5,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.2,5,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1000
